"RESULT","DAY","ID"
4,21/03/18,367
3,21/04/03,669
4,21/04/07,577
2,20/11/20,162
5,21/05/06,162
2,20/12/02,742
4,20/12/03,539
4,21/03/07,442
4,21/03/10,428
5,20/12/23,890
4,21/01/30,718
4,21/01/25,511
2,20/10/16,489
3,20/11/25,230
3,21/05/18,221
2,20/08/09,620
5,20/10/16,577
2,21/02/11,234
5,21/01/31,584
5,21/03/02,887
6,20/08/06,269
3,20/10/14,142
2,21/01/18,145
4,21/03/02,868
3,21/01/31,871
4,20/12/11,718
5,20/07/07,142
4,20/06/02,801
3,20/06/21,159
2,21/05/04,746
3,21/04/10,230
2,21/02/25,577
5,20/07/20,362
3,21/02/11,882
4,20/11/01,908
4,20/05/31,795
5,21/03/26,718
4,20/12/24,436
6,21/05/12,554
4,20/10/05,871
5,20/11/22,737
5,20/06/09,669
3,20/07/20,165
5,21/05/19,24
4,20/08/24,868
6,21/01/14,785
2,21/05/20,284
2,20/08/19,559
3,20/06/25,679
4,21/03/29,941
4,20/09/08,367
2,20/11/24,324
5,21/05/23,718
4,20/09/17,746
5,20/07/25,40
5,20/11/01,216
5,20/12/14,57
3,21/04/05,57
2,20/09/17,483
4,20/12/17,943
4,21/03/03,848
3,20/08/14,288
4,20/11/29,795
4,21/03/22,498
5,21/03/22,166
5,21/05/10,483
4,21/01/21,916
6,20/08/09,392
6,20/10/18,539
3,20/08/09,511
3,20/09/11,46
4,20/08/07,432
3,20/06/06,57
4,20/10/08,162
3,21/01/18,231
4,20/06/05,620
4,21/01/24,513
4,20/12/14,63
5,20/06/17,690
3,20/10/07,522
3,20/12/03,40
6,21/05/05,916
3,20/12/06,746
5,20/09/16,362
4,20/07/04,906
2,20/07/11,92
4,20/11/14,63
3,21/03/21,341
4,20/10/01,906
2,21/04/16,521
3,21/04/15,554
4,20/11/29,801
5,20/09/02,746
4,20/07/26,606
4,20/07/22,868
3,21/05/05,844
6,21/05/07,879
4,20/11/03,941
6,21/02/18,577
5,20/09/17,735
3,20/11/07,893
5,21/04/03,230
6,20/09/04,230
6,20/06/16,432
3,21/03/30,521
5,20/11/05,392
4,21/03/02,700
2,20/09/11,442
4,20/07/04,440
4,21/03/30,250
4,20/09/09,546
5,20/08/01,144
2,20/07/07,483
4,21/05/18,188
5,21/05/16,801
2,21/03/06,826
4,20/09/02,577
5,20/07/28,941
4,20/08/14,472
6,20/07/12,943
3,21/01/02,718
3,21/01/20,887
2,20/07/27,250
4,20/12/31,717
2,20/10/05,382
4,20/07/02,546
3,20/10/24,690
4,20/07/24,943
3,20/09/21,40
5,21/02/16,891
4,20/11/19,606
6,21/02/12,882
4,20/08/03,145
6,21/01/18,522
6,20/06/26,269
6,20/08/29,735
3,21/04/22,92
5,21/03/28,679
4,20/10/26,209
5,20/10/06,46
4,20/11/06,432
5,20/08/24,209
2,21/04/03,979
3,21/03/01,234
2,21/02/16,584
4,21/02/23,46
3,20/07/14,137
2,20/10/03,541
4,20/11/03,356
5,20/11/19,801
4,20/11/11,511
4,20/06/18,97
3,21/03/18,442
3,20/11/17,340
5,20/08/31,356
3,20/11/26,541
5,20/08/01,690
3,20/06/17,222
5,21/01/04,825
5,20/09/26,679
2,20/06/12,155
3,20/09/30,795
4,20/06/12,188
5,20/11/13,142
4,20/09/13,735
3,20/11/23,539
5,21/04/28,976
2,21/05/12,436
4,20/08/08,559
5,21/02/02,57
3,20/07/31,860
3,21/03/20,63
6,21/04/11,340
5,20/07/12,546
5,20/07/04,63
4,21/04/20,341
2,20/12/17,299
5,21/02/27,92
5,20/05/31,40
6,21/04/30,382
4,20/07/17,848
5,20/11/04,868
4,20/08/23,891
5,20/08/29,498
5,20/12/24,826
6,20/12/28,882
3,20/11/16,432
5,20/12/07,299
2,20/10/09,34
6,20/06/07,979
4,20/09/09,690
4,21/01/11,344
5,20/07/22,288
5,20/09/04,21
2,21/03/04,891
4,21/03/28,522
5,21/03/03,216
6,21/03/30,62
4,21/03/11,554
5,20/12/22,240
3,20/08/19,284
5,20/06/22,63
6,20/08/31,144
5,20/06/28,812
6,20/07/17,230
3,20/08/16,24
4,20/11/09,979
4,20/11/09,362
5,20/11/04,13
5,21/05/11,521
5,20/11/02,554
4,21/04/08,539
5,21/05/02,511
4,21/05/03,292
2,21/04/12,221
4,20/10/04,979
5,20/09/26,137
4,21/01/02,221
3,21/01/22,231
4,21/05/15,144
4,21/04/12,721
6,20/07/18,472
4,20/06/30,891
4,20/11/06,221
6,21/03/07,292
6,21/02/11,887
2,21/02/20,479
3,21/05/23,231
4,21/01/04,737
2,21/01/27,221
2,21/05/08,700
3,21/04/24,547
2,21/05/17,737
5,20/08/28,891
6,21/05/04,40
4,20/07/26,979
3,20/11/08,860
3,20/08/26,155
2,21/03/09,344
4,21/02/03,240
4,20/08/05,754
6,20/10/13,737
5,20/11/07,46
5,20/09/23,231
4,21/01/25,63
2,20/08/11,155
3,20/07/20,882
5,20/10/27,887
5,20/10/03,539
4,20/10/10,288
3,21/03/07,844
3,20/12/04,383
4,20/12/26,428
5,20/12/30,367
6,20/06/13,882
3,21/03/05,943
2,20/08/15,868
3,20/11/11,392
4,20/09/12,801
4,20/07/25,785
5,20/07/19,216
5,20/06/20,284
5,20/10/27,162
5,20/10/09,253
4,21/04/21,57
5,21/02/14,546
4,20/08/11,137
5,21/03/22,717
4,20/09/06,498
6,21/01/15,284
4,20/11/03,588
3,20/08/30,250
3,20/11/01,717
2,20/12/21,292
3,21/05/17,222
2,21/03/13,362
4,20/07/16,754
3,21/05/01,24
3,20/07/25,690
4,20/11/02,825
6,20/07/11,392
3,21/02/03,436
4,21/02/23,584
5,21/03/09,746
3,20/08/09,801
4,20/10/01,735
3,20/11/23,479
5,20/12/16,231
4,21/05/13,487
5,20/07/19,216
5,20/11/18,908
5,20/09/04,914
4,20/08/27,165
4,20/09/24,746
6,20/12/06,848
3,20/06/13,721
5,20/05/30,21
4,20/12/11,166
4,20/06/15,221
5,21/02/28,847
5,20/12/09,221
3,20/05/30,181
4,20/06/24,718
2,20/11/18,679
6,20/11/04,717
2,20/06/30,971
4,20/09/28,943
5,21/05/02,887
2,21/04/22,216
4,21/03/18,142
4,21/04/23,440
4,20/06/16,269
2,20/09/19,848
4,20/05/28,472
3,20/07/08,97
4,21/01/07,539
3,20/08/23,428
3,21/02/28,392
3,21/04/25,269
5,20/11/23,230
3,20/07/07,887
4,21/01/22,344
2,20/09/18,754
3,21/03/30,887
2,21/05/08,559
3,20/08/18,914
4,20/05/26,522
4,20/06/30,344
4,20/06/26,250
4,21/01/20,746
4,20/12/26,432
2,20/11/27,887
3,21/03/29,577
4,20/06/23,737
4,21/04/22,240
3,21/01/17,324
6,21/02/11,428
4,21/01/30,432
5,21/05/16,546
6,21/05/01,941
4,21/05/21,679
4,20/11/14,324
5,21/03/23,92
6,20/08/02,57
4,20/08/07,498
5,21/02/01,669
5,20/08/29,522
5,20/08/12,234
3,20/10/08,432
5,20/07/25,34
5,21/04/26,721
4,20/12/08,234
4,20/07/03,142
4,20/10/30,906
3,21/01/24,669
4,21/03/15,230
3,21/03/22,522
6,20/07/27,230
4,20/07/25,737
4,20/12/06,554
3,20/06/16,679
3,20/10/21,362
5,20/11/11,284
4,20/10/06,893
6,21/02/10,498
5,20/11/26,356
4,20/10/19,63
2,20/11/22,577
5,20/07/10,746
2,20/10/15,159
4,21/04/23,97
4,20/09/06,42
6,21/02/15,943
4,20/07/06,63
3,20/09/12,522
4,20/07/25,746
3,20/06/05,397
4,20/09/09,890
4,21/03/26,436
4,20/11/15,21
4,21/03/31,717
3,20/11/06,844
3,20/10/24,906
2,20/11/29,382
3,21/01/15,253
3,20/12/28,914
5,20/07/18,860
5,21/05/23,253
4,20/11/02,539
2,20/11/27,472
4,21/03/07,159
5,20/10/17,144
3,21/01/20,944
3,21/01/19,801
4,20/09/11,42
4,21/05/16,159
4,21/03/13,620
5,20/07/08,234
5,20/07/05,941
6,21/03/24,890
3,20/06/18,860
4,21/03/28,890
2,20/10/22,511
3,20/12/28,487
3,21/02/23,222
4,20/11/10,472
5,21/03/25,941
5,20/12/26,392
5,21/01/16,559
4,20/07/06,382
5,21/04/29,890
5,20/11/18,159
3,20/07/31,498
4,21/05/18,397
3,20/11/03,162
4,21/03/14,546
4,20/12/12,546
4,20/12/04,161
4,20/12/29,887
4,21/04/01,85
4,21/04/23,428
2,21/05/06,669
3,21/05/05,57
4,21/03/24,718
3,21/01/02,812
5,20/11/19,737
5,20/07/07,541
5,21/01/09,700
5,21/04/24,887
4,21/05/13,161
5,21/04/13,231
4,21/03/18,57
5,20/12/02,941
3,20/09/07,498
4,21/01/17,648
5,20/10/28,324
6,20/11/13,63
5,21/04/09,142
5,20/06/12,97
5,21/03/27,498
5,20/06/29,42
4,21/04/27,144
5,21/04/23,717
5,20/07/07,344
6,20/09/05,606
6,20/10/12,577
5,20/06/13,382
6,20/06/25,21
6,20/06/21,825
2,21/04/13,718
4,21/05/02,908
3,20/08/22,916
2,21/04/07,546
6,20/06/08,620
4,20/10/11,230
4,20/09/02,588
4,21/01/25,223
3,20/12/29,511
5,20/12/16,785
4,21/03/17,230
2,20/10/23,165
3,20/12/21,908
3,20/07/16,85
5,20/07/30,559
3,20/11/11,85
2,20/06/20,230
6,20/08/17,742
4,21/03/25,92
4,20/10/09,554
3,21/02/26,344
4,20/06/09,848
4,20/07/21,479
4,21/05/24,137
4,20/06/27,269
4,21/02/04,871
2,20/11/19,231
4,20/10/19,976
3,20/08/08,442
3,21/05/02,559
2,21/04/20,746
3,20/08/04,718
2,20/08/02,72
4,21/02/06,511
4,20/12/29,383
4,21/01/04,442
6,21/05/22,648
2,20/08/12,221
3,21/02/22,57
3,20/12/17,577
4,20/10/01,908
4,20/10/10,188
5,20/10/10,97
6,20/07/16,718
4,20/09/18,34
4,21/04/24,539
6,20/08/07,472
5,20/06/30,511
3,21/02/10,848
4,20/05/30,40
2,21/03/14,367
3,21/02/23,934
4,20/09/25,541
2,20/08/24,882
4,20/06/03,216
6,21/02/10,541
4,20/10/21,606
4,21/04/05,21
4,20/08/30,209
5,21/05/13,606
4,20/08/09,511
4,21/02/04,941
4,21/01/03,344
3,21/02/16,162
4,21/04/15,871
2,21/05/06,882
2,21/01/02,230
3,20/07/10,871
3,21/02/28,690
5,20/12/29,891
4,21/05/12,392
3,20/10/20,13
4,21/02/10,721
5,20/08/26,34
3,20/07/12,188
3,20/10/10,24
5,20/08/03,606
4,21/03/10,648
3,21/03/31,795
3,21/03/29,442
4,20/12/06,392
2,20/10/25,487
3,21/01/28,971
3,21/02/16,976
4,20/09/07,383
6,20/06/19,882
4,21/01/29,324
4,20/06/18,285
2,20/07/11,57
4,20/12/11,979
2,20/12/01,860
4,20/12/27,472
5,21/05/21,144
5,21/01/30,541
6,21/04/04,472
2,21/01/29,230
3,20/09/03,971
3,20/10/03,155
6,21/05/24,746
4,20/10/23,620
5,20/07/02,292
4,20/06/25,546
3,20/09/08,223
4,20/12/18,498
4,20/09/13,812
5,21/01/30,40
5,20/08/20,240
4,21/02/05,717
3,21/01/07,397
6,20/08/29,700
5,21/04/20,737
4,21/03/20,292
4,21/03/06,541
4,20/11/22,844
4,20/10/14,299
4,20/08/21,269
4,21/01/07,24
4,21/02/13,383
4,21/03/02,546
3,20/11/01,522
4,21/01/06,487
5,21/05/10,887
4,20/12/30,941
4,20/07/11,436
6,20/09/22,284
5,20/06/15,826
3,20/12/28,860
2,20/12/03,547
5,20/06/21,436
5,20/09/03,690
4,21/01/15,142
3,20/06/03,63
2,21/03/06,916
5,21/02/07,472
5,21/04/30,825
6,21/01/19,934
4,20/10/04,216
3,20/07/02,24
2,20/07/07,588
4,21/05/13,13
4,20/10/31,871
2,21/02/27,606
4,20/12/10,648
4,21/03/11,231
3,20/09/12,511
3,21/01/06,222
3,21/02/26,826
4,21/01/15,97
4,20/12/08,165
4,20/11/03,324
4,21/01/05,144
5,21/03/02,522
2,20/12/08,159
4,20/11/18,231
4,20/06/16,97
3,20/09/27,971
3,21/02/17,717
2,20/08/03,941
4,21/03/23,34
2,20/10/05,142
3,20/07/13,62
4,21/01/23,285
5,21/05/18,513
4,21/03/07,162
3,20/06/11,533
4,21/03/31,209
6,20/06/29,812
6,20/12/01,166
5,20/10/02,795
5,21/03/04,882
5,20/07/06,72
5,20/08/25,916
5,20/07/02,97
3,20/06/09,231
4,20/10/24,145
6,21/02/23,669
5,20/08/05,577
4,20/08/06,324
3,21/01/15,879
3,20/11/07,46
4,20/12/04,63
4,20/07/18,344
4,21/02/13,700
3,20/06/08,288
3,21/04/16,826
4,20/08/04,144
4,21/03/30,541
6,21/02/14,367
2,20/12/05,436
5,20/07/05,392
5,21/05/18,362
4,20/07/02,440
4,20/10/11,979
2,20/12/08,546
2,20/08/01,554
4,21/02/28,367
4,20/10/13,737
4,20/10/10,941
4,20/12/17,848
5,20/12/20,539
2,20/07/25,106
4,21/04/06,588
2,21/01/02,868
4,20/06/27,34
3,20/09/15,432
5,21/01/16,250
3,20/11/28,432
5,21/05/09,979
6,21/03/07,541
3,20/07/27,879
4,21/03/21,97
4,21/05/19,584
4,20/07/24,432
6,21/01/16,795
5,21/04/28,142
4,20/08/09,21
6,20/09/20,159
6,20/12/10,487
6,20/07/08,887
4,21/04/29,717
4,20/05/31,397
4,20/11/29,825
6,21/03/29,188
4,20/08/13,868
6,20/07/10,92
5,21/04/27,795
4,21/03/14,161
3,20/11/27,754
4,21/02/19,382
5,20/05/25,209
3,20/08/09,976
5,21/01/05,812
6,21/04/10,188
3,20/11/01,72
3,21/05/06,24
4,20/09/11,209
4,20/05/31,181
6,20/09/20,944
2,20/08/30,754
5,21/04/17,397
6,20/06/30,324
3,20/09/28,533
3,21/05/22,356
4,20/06/05,72
4,21/04/03,106
3,20/11/05,142
4,20/08/09,498
3,20/06/02,479
3,20/07/31,142
6,21/04/10,340
5,20/10/23,367
2,20/12/13,795
5,21/05/18,879
4,21/01/09,826
4,21/04/16,882
4,20/07/11,871
6,20/08/16,522
4,20/11/16,541
3,20/08/09,795
3,20/09/03,483
3,21/02/28,436
3,21/05/13,718
4,20/09/10,155
4,21/03/11,718
3,20/07/11,40
4,20/12/28,62
2,20/12/17,216
4,20/07/02,24
5,20/11/16,554
2,20/12/30,142
2,20/12/22,489
5,21/04/21,785
3,21/02/03,735
3,20/11/22,487
2,21/01/18,721
5,21/03/14,144
2,21/03/26,860
5,21/03/25,533
5,20/06/17,285
6,21/02/12,63
3,21/03/15,606
5,21/03/24,916
5,20/07/18,489
4,21/01/28,887
5,20/08/30,432
6,21/05/01,871
4,20/11/16,137
4,20/10/20,13
5,21/01/04,941
5,20/06/18,795
6,20/08/05,159
4,20/11/05,324
5,21/05/02,483
4,20/06/06,871
4,21/02/15,483
4,20/06/19,340
4,20/12/15,231
3,20/07/01,392
2,20/08/24,717
6,20/06/01,144
4,20/07/27,165
5,20/11/05,165
5,21/03/30,166
5,21/03/04,288
4,20/10/28,21
5,21/04/27,341
3,20/10/27,324
3,21/01/23,383
4,20/10/12,606
3,20/06/02,299
3,21/03/29,847
2,21/01/03,46
3,21/01/31,690
3,21/01/23,299
5,20/10/13,253
4,20/10/26,24
4,20/09/23,887
4,20/08/30,533
5,21/03/25,547
6,20/08/28,162
4,21/04/03,812
4,21/01/07,648
6,20/10/25,914
6,21/03/14,234
5,21/05/14,344
2,21/03/20,392
5,21/02/17,57
6,20/06/11,513
4,21/02/27,162
4,20/07/11,382
3,21/03/07,21
4,20/07/30,890
4,21/03/09,844
3,20/11/13,521
5,20/08/06,812
5,21/03/15,521
4,21/04/14,341
4,21/03/20,72
3,20/05/27,690
4,21/03/26,669
5,20/11/02,891
5,21/02/18,489
4,20/09/17,795
5,20/06/24,487
4,21/02/13,222
4,21/04/27,916
5,20/11/07,230
3,20/08/23,234
5,21/04/27,292
4,21/01/24,13
2,20/10/04,324
6,20/12/16,362
5,20/12/02,392
3,20/10/05,188
6,20/08/12,209
4,20/09/02,392
4,20/07/29,700
5,20/08/01,285
4,21/04/20,62
4,21/01/29,848
2,21/05/09,392
2,20/11/23,943
5,20/09/17,34
5,20/07/28,166
5,20/06/08,844
6,21/03/16,166
4,21/05/01,145
4,21/04/18,181
3,21/02/07,539
5,21/03/14,392
4,20/08/28,584
2,20/09/15,887
5,20/12/17,914
4,21/02/12,718
4,21/03/13,161
2,21/04/28,890
2,21/01/05,162
5,21/03/29,250
3,20/09/12,539
6,21/04/05,209
2,21/03/27,742
4,21/03/09,479
4,21/04/06,253
3,21/03/10,397
5,20/07/25,21
5,21/01/14,21
3,21/05/01,144
5,20/06/12,498
3,20/09/18,890
5,20/06/12,324
6,20/08/29,742
4,21/03/03,746
5,21/01/11,223
5,21/01/01,42
3,20/12/11,717
5,20/08/06,754
3,20/05/27,914
5,21/01/19,472
4,20/08/30,801
6,21/04/10,844
3,20/08/27,934
5,21/05/11,92
4,21/03/01,231
5,20/11/03,92
3,20/11/16,690
5,20/10/07,916
6,20/09/02,442
4,20/10/09,721
5,20/07/21,159
3,20/10/23,521
4,20/11/03,284
3,21/01/12,324
5,21/04/05,161
3,20/11/26,299
5,20/09/22,284
4,20/11/12,801
6,21/03/19,230
3,21/03/14,397
4,20/12/20,546
4,21/04/22,887
4,20/07/27,533
3,21/04/09,546
6,20/11/20,240
3,20/05/26,890
5,20/06/18,934
4,21/02/04,906
4,21/01/29,344
5,21/05/09,801
6,20/08/23,522
3,21/01/29,577
5,21/03/30,742
6,20/07/25,181
4,20/10/15,479
4,20/07/31,879
5,20/08/16,887
2,20/07/31,848
5,21/01/22,511
3,20/09/26,162
6,20/11/28,240
4,21/01/24,442
2,20/10/28,165
4,20/11/09,620
5,20/12/09,428
5,20/06/29,144
2,21/05/13,162
5,20/11/06,533
3,21/02/11,356
5,20/05/27,341
3,20/11/18,871
4,20/07/19,533
4,20/12/20,162
4,20/12/01,700
3,21/01/20,85
4,20/08/29,341
3,21/01/23,165
4,20/08/31,367
5,20/08/13,188
4,21/01/14,216
4,20/10/18,253
5,20/08/05,700
5,20/09/29,269
2,20/10/05,382
5,20/09/29,137
2,20/07/18,914
4,21/01/02,700
5,21/05/16,588
4,21/02/09,721
3,20/09/02,679
4,21/04/13,234
4,20/12/01,72
4,20/11/08,737
3,20/12/25,735
3,21/01/14,299
3,21/05/22,221
4,20/09/15,344
3,20/12/24,240
3,21/04/12,554
5,20/05/27,893
3,21/01/07,223
4,20/10/06,795
2,20/09/08,46
5,20/06/26,382
3,20/11/22,292
3,20/06/06,588
3,20/10/28,521
5,20/09/19,860
6,21/04/30,584
3,21/01/17,513
5,21/03/07,539
3,20/12/06,513
6,20/09/01,559
3,20/05/29,285
5,21/04/30,382
3,20/11/08,979
6,21/04/14,588
4,20/09/11,63
5,20/08/03,188
5,20/09/17,432
4,20/09/13,547
3,20/08/19,785
5,21/03/02,137
5,21/01/24,223
5,20/09/14,606
3,21/04/12,908
6,21/02/01,669
2,20/12/31,21
4,21/04/25,871
6,20/08/08,718
4,21/03/24,40
2,21/02/17,284
3,20/08/19,690
5,20/07/14,432
4,21/02/11,46
6,20/09/18,432
2,20/09/07,511
4,20/09/30,137
4,20/12/25,46
4,20/09/15,690
3,21/02/14,209
2,21/05/02,539
4,21/02/28,181
4,21/04/21,943
2,20/12/22,285
2,21/01/08,234
5,20/12/16,288
2,20/11/21,717
4,20/09/15,159
4,20/07/07,489
4,20/08/12,72
4,20/06/04,559
2,21/05/11,944
4,20/07/11,383
5,20/07/29,546
3,20/12/14,679
4,21/02/25,231
5,21/05/18,62
3,21/03/27,97
5,20/09/16,253
5,20/06/06,541
2,20/12/03,223
4,21/03/11,717
5,20/09/16,700
5,20/09/28,223
3,21/04/26,801
3,21/01/19,801
4,20/12/28,483
3,20/09/27,436
5,20/09/08,221
4,20/08/07,40
5,20/07/10,382
3,20/12/27,432
5,21/04/25,979
4,20/06/17,57
6,21/02/09,879
3,20/10/06,221
3,20/10/16,559
4,20/12/06,62
5,21/02/25,577
2,20/12/06,240
4,20/08/31,577
2,20/09/29,679
5,21/01/17,367
4,20/06/10,472
4,20/07/19,976
2,21/01/13,541
3,20/12/14,432
5,21/05/02,284
5,20/11/26,137
5,20/12/18,539
4,20/07/28,155
2,20/11/21,916
6,20/07/30,908
3,21/03/11,231
2,20/06/16,284
5,20/10/23,679
4,21/03/10,943
4,21/02/02,795
6,20/08/14,155
3,20/07/03,62
4,20/09/03,669
5,21/02/03,718
4,20/12/12,234
3,21/02/20,906
2,20/11/24,144
5,21/03/01,521
4,20/07/16,442
5,21/04/14,944
4,20/08/18,288
4,20/11/14,906
2,21/04/04,269
5,21/01/12,498
5,21/01/12,216
3,20/07/17,209
3,21/03/21,700
4,20/07/21,976
4,21/01/21,916
2,20/09/13,362
2,21/01/11,161
5,20/08/16,785
2,20/09/20,620
5,20/11/05,57
5,20/08/13,40
2,21/05/08,97
6,20/12/01,943
4,20/12/17,440
2,20/07/06,882
6,20/06/26,428
2,21/05/23,340
5,21/03/01,340
6,20/09/05,155
4,20/07/14,106
4,21/01/04,166
6,21/05/10,344
5,21/04/20,42
3,21/04/13,181
2,20/12/06,222
5,20/11/14,669
4,20/09/30,533
4,21/05/03,521
5,20/06/14,588
3,21/03/30,324
4,20/11/12,547
4,20/06/21,285
2,20/12/03,85
6,20/10/13,588
4,21/05/13,916
3,20/06/09,860
6,21/01/10,230
3,21/02/15,908
3,20/12/09,231
2,20/09/28,92
4,20/11/29,222
2,20/12/01,181
6,21/01/18,721
3,20/11/26,165
4,20/07/03,72
4,21/03/26,906
4,20/10/24,847
4,21/03/15,735
4,20/06/17,442
5,20/05/25,42
5,21/01/10,860
3,21/04/19,42
2,20/06/10,547
2,21/03/06,57
3,21/02/12,159
6,20/10/23,40
4,21/03/15,941
5,20/09/09,240
5,21/03/03,848
3,20/08/05,944
4,21/01/23,844
2,20/09/30,893
5,20/09/01,825
4,20/06/12,979
4,20/05/25,344
6,20/06/18,559
2,20/06/15,383
3,20/08/15,943
4,20/09/29,754
4,20/08/06,908
3,20/09/07,513
3,20/08/25,34
5,21/03/07,341
5,20/08/28,442
6,20/12/26,742
5,20/07/22,62
4,21/03/16,944
4,21/04/02,367
4,20/09/23,367
6,21/04/05,440
4,21/03/20,230
4,21/05/22,162
3,20/11/05,521
2,21/03/20,879
5,21/02/20,735
4,20/09/08,166
5,20/09/03,795
4,20/11/11,479
2,21/01/22,746
5,20/10/28,533
2,21/03/20,735
4,20/11/28,554
4,20/12/31,216
6,20/06/08,941
2,21/02/14,223
4,20/09/22,521
2,20/11/04,914
3,21/03/09,620
4,20/06/30,285
6,20/11/29,24
3,20/05/31,21
5,21/03/11,362
4,20/10/25,577
2,20/09/13,288
4,20/09/24,106
3,21/05/06,908
5,20/11/27,162
4,21/02/01,871
3,20/11/02,392
4,20/12/01,521
4,20/10/27,943
5,20/10/28,606
5,20/11/25,344
5,20/05/31,142
2,20/11/12,700
3,21/01/21,284
4,21/03/18,669
6,21/01/16,554
5,21/01/21,231
6,20/11/17,250
6,21/04/02,690
4,20/06/25,906
4,21/01/18,250
5,20/08/17,137
4,21/05/01,221
3,20/12/01,742
6,21/03/25,669
5,20/12/20,860
3,20/10/31,871
3,21/05/13,432
4,20/06/22,746
4,20/10/01,812
4,20/07/14,292
3,20/08/09,165
3,20/09/14,539
5,20/06/20,882
2,21/01/05,440
3,21/03/16,216
5,21/02/03,860
4,20/11/13,891
3,20/07/27,344
3,21/03/16,934
2,20/08/21,844
5,20/07/26,440
3,20/08/04,57
4,20/08/16,231
3,21/03/17,588
6,21/05/12,13
2,20/10/16,137
3,21/03/16,812
2,21/01/05,292
6,20/06/07,223
4,21/04/05,436
3,21/05/13,812
4,21/04/30,718
4,20/10/26,181
3,21/03/19,826
5,21/05/06,718
3,21/01/04,737
3,21/04/17,934
4,21/02/03,72
2,20/07/14,216
4,20/12/25,785
5,20/09/06,906
4,21/05/23,324
6,20/12/26,882
4,20/07/04,159
4,20/06/10,356
4,21/03/31,383
5,21/03/20,383
4,21/03/31,46
6,20/05/31,489
4,20/09/21,367
3,20/08/09,754
2,21/01/14,472
3,21/02/07,976
5,21/01/07,785
3,20/10/14,754
4,20/08/22,392
3,20/11/27,513
5,20/08/07,735
4,21/04/12,42
3,20/06/05,812
5,20/05/26,223
3,21/05/11,795
4,20/06/01,812
5,21/03/29,554
3,21/02/07,785
6,21/05/05,826
2,21/02/27,13
2,20/06/03,57
5,20/12/11,498
4,21/02/15,209
3,20/11/29,432
5,20/10/28,144
5,20/06/13,559
6,20/11/15,144
4,21/04/16,145
3,20/09/18,489
4,21/05/15,250
3,21/02/19,871
4,21/02/25,860
5,21/04/22,847
6,21/01/10,916
5,20/06/14,341
4,20/10/19,234
4,20/12/10,785
6,21/05/18,285
4,20/07/08,718
3,21/03/07,145
4,20/07/07,941
4,20/09/15,847
3,21/01/11,34
4,20/11/02,340
6,20/08/22,250
4,20/06/07,908
4,20/08/24,943
4,20/11/28,145
3,20/09/17,165
4,21/02/27,742
6,21/04/16,735
4,20/09/28,269
4,20/10/14,284
3,21/03/28,848
3,21/04/23,165
4,20/07/21,483
4,20/10/24,24
4,21/01/12,479
3,20/09/13,717
5,20/11/26,222
2,20/11/06,848
4,21/01/16,826
3,20/12/26,483
3,20/06/10,554
4,20/08/21,231
3,20/11/13,690
2,20/12/16,679
3,20/07/14,472
4,20/11/20,13
4,20/12/25,221
3,20/12/06,106
5,20/07/07,479
3,21/04/05,735
3,20/08/18,188
5,21/01/11,222
5,21/03/25,188
6,20/07/08,479
4,20/06/01,533
3,20/11/13,847
4,21/03/02,489
3,21/03/03,324
4,21/05/16,541
3,21/01/18,669
4,20/08/23,882
3,20/08/01,284
3,21/01/08,367
4,21/03/12,223
5,20/07/23,165
5,20/10/19,442
4,20/10/18,893
4,21/04/22,941
5,20/11/10,801
3,21/04/14,292
5,21/04/14,436
3,21/04/08,533
3,21/05/05,284
3,20/10/17,979
4,20/07/29,144
3,20/12/20,250
5,20/09/06,914
5,21/03/23,63
4,21/01/14,844
5,20/12/18,489
3,20/12/30,432
2,20/08/18,737
4,20/10/26,85
3,21/04/04,155
4,20/12/09,700
6,21/03/14,222
4,21/01/22,943
4,20/09/16,522
3,21/02/20,42
4,21/02/22,795
2,20/06/30,487
4,21/03/24,541
3,21/05/02,13
4,20/07/14,848
4,21/04/08,97
5,21/02/21,916
4,20/06/24,188
3,21/03/30,216
4,21/05/04,887
5,21/02/22,976
4,20/07/12,324
5,21/05/22,795
2,20/12/09,489
4,21/03/11,511
4,20/10/03,382
5,21/03/26,941
4,20/10/12,181
4,21/03/19,299
6,20/07/14,142
2,21/04/07,166
2,20/12/03,944
4,20/06/09,487
3,21/05/01,559
5,21/03/07,890
4,21/02/07,356
5,20/12/08,250
5,21/04/11,541
2,20/09/09,392
5,21/04/19,559
5,21/04/14,162
3,20/08/29,362
5,21/01/08,57
4,20/06/18,844
5,21/05/01,511
3,20/07/28,908
2,20/06/29,230
5,21/02/08,24
5,21/05/07,85
3,20/12/23,742
3,20/08/18,161
4,21/04/10,145
4,20/11/20,299
4,20/09/19,606
4,21/05/03,868
5,20/09/01,92
6,21/04/01,253
6,21/02/07,269
5,20/11/19,795
2,21/03/12,606
2,21/02/26,754
2,20/09/17,893
4,21/04/11,916
3,21/01/12,539
5,20/11/03,559
2,20/10/14,97
5,20/09/17,230
2,21/01/05,137
5,21/03/19,825
4,20/06/12,890
4,21/03/17,559
2,21/02/04,717
4,21/05/17,559
6,20/06/04,546
5,20/10/23,92
3,20/06/25,292
5,21/02/22,541
2,21/01/11,971
5,20/07/02,362
3,20/08/13,847
6,20/12/22,879
2,21/03/17,971
4,20/07/22,533
2,20/06/18,57
4,21/05/09,943
5,21/03/13,588
